Run,ArrayExpress-Phenotype,ArrayExpress-SPECIES,Assay Type,BioProject,BioSample,Center Name,common_name,Consent,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,Experiment,External_Id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,PHENOTYPE,Platform,ReleaseDate,Sample Name,Sample_Name,SRA Study,Subject_ID,Submitter_Id,AssemblyName,AvgSpotLen,Bases,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region,create_date,version,ArrayExpress-Sex,gender,sub_species
ERR10505894,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515237,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021536,SAMEA7515237,SC,Wellcome Sanger Institute,2022-11-02T00:12:39Z,2022-11-02T00:12:39Z,public,Illumina NovaSeq 6000,DN609288P:F11,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515237,d6e0cfa4-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0288b,d6e0cfa4-ccc0-11ea-961b-fa163e2f1184,AAEX03,302,6806897290,1172468496,"sra,cram,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2022-12-16T08:22:00Z,1,male,male,familiaris
ERR10505895,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515240,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021537,SAMEA7515240,SC,Wellcome Sanger Institute,2022-11-02T00:12:36Z,2022-11-02T00:12:36Z,public,Illumina NovaSeq 6000,DN609288P:G11,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515240,d6ed39b0-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0289a,d6ed39b0-ccc0-11ea-961b-fa163e2f1184,AAEX03,302,7524461974,1220450603,"cram,run.zq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",2022-12-16T08:13:00Z,1,male,male,familiaris
ERR10505896,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515236,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021538,SAMEA7515236,SC,Wellcome Sanger Institute,2022-11-02T00:12:39Z,2022-11-02T00:12:39Z,public,Illumina NovaSeq 6000,DN609288P:H11,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515236,d6fa6c48-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0289b,d6fa6c48-ccc0-11ea-961b-fa163e2f1184,AAEX03,302,8768461582,1387244719,"cram,sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",2022-12-16T08:13:00Z,1,male,male,familiaris
ERR10505897,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515065,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021539,SAMEA7515065,SC,Wellcome Sanger Institute,2022-11-02T00:12:38Z,2022-11-02T00:12:38Z,public,Illumina NovaSeq 6000,DN606958S:C1,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515065,c806b49e-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0174a,c806b49e-ccc0-11ea-961b-fa163e2f1184,AAEX03,302,12973067756,1994703083,"sra,cram,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",2022-12-16T08:13:00Z,1,male,male,familiaris
ERR10505898,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515069,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021540,SAMEA7515069,SC,Wellcome Sanger Institute,2022-11-02T00:12:36Z,2022-11-02T00:12:36Z,public,Illumina NovaSeq 6000,DN606958S:D1,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515069,c8168c5c-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0174b,c8168c5c-ccc0-11ea-961b-fa163e2f1184,AAEX03,302,19700645048,3348052218,"sra,run.zq,cram","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",2022-12-16T09:04:00Z,1,male,male,familiaris
ERR10505899,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515067,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021541,SAMEA7515067,SC,Wellcome Sanger Institute,2022-11-02T00:12:39Z,2022-11-02T00:12:39Z,public,Illumina NovaSeq 6000,DN606958S:E1,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515067,c88b62c0-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0175a,c88b62c0-ccc0-11ea-961b-fa163e2f1184,AAEX03,302,6192361416,1140242154,"run.zq,sra,cram","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2022-12-16T08:12:00Z,1,male,male,familiaris
ERR10505900,Kidney,Canis familiaris,WXS,PRJEB57227,SAMEA7515070,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021542,SAMEA7515070,SC,Wellcome Sanger Institute,2022-11-02T00:12:36Z,2022-11-02T00:12:36Z,public,Illumina NovaSeq 6000,DN606958S:F1,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Kidney,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515070,c897a1b6-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0175b,c897a1b6-ccc0-11ea-961b-fa163e2f1184,AAEX03,302,6976792826,1163057733,"cram,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2022-12-16T08:22:00Z,1,male,male,familiaris
ERR10505901,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515068,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021543,SAMEA7515068,SC,Wellcome Sanger Institute,2022-11-02T00:12:39Z,2022-11-02T00:12:39Z,public,Illumina NovaSeq 6000,DN606958S:G1,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515068,c8a6ba0c-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0176a,c8a6ba0c-ccc0-11ea-961b-fa163e2f1184,AAEX03,302,10046482094,1855426930,"sra,run.zq,cram","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",2022-12-16T08:44:00Z,1,female,female,familiaris
ERR10505902,Kidney,Canis familiaris,WXS,PRJEB57227,SAMEA7515071,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021544,SAMEA7515071,SC,Wellcome Sanger Institute,2022-11-02T00:12:36Z,2022-11-02T00:12:36Z,public,Illumina NovaSeq 6000,DN606958S:H1,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Kidney,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515071,c8b3a104-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0176b,c8b3a104-ccc0-11ea-961b-fa163e2f1184,AAEX03,302,6621322820,1164662884,"run.zq,sra,cram","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2022-12-16T08:24:00Z,1,female,female,familiaris
ERR10505903,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515161,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021545,SAMEA7515161,SC,Wellcome Sanger Institute,2022-11-02T00:12:36Z,2022-11-02T00:12:36Z,public,Illumina NovaSeq 6000,DN609288P:B2,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515161,d109b2ee-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0252a,d109b2ee-ccc0-11ea-961b-fa163e2f1184,AAEX03,302,11550906872,1783544768,"run.zq,sra,cram","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2022-12-16T08:42:00Z,1,female,female,familiaris
ERR10505904,Adrenal gland,Canis familiaris,WXS,PRJEB57227,SAMEA7515164,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021546,SAMEA7515164,SC,Wellcome Sanger Institute,2022-11-02T00:12:36Z,2022-11-02T00:12:36Z,public,Illumina NovaSeq 6000,DN609288P:E2,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Adrenal gland,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515164,d1346b1a-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0253b,d1346b1a-ccc0-11ea-961b-fa163e2f1184,AAEX03,302,6513599722,1051010772,"run.zq,cram,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2022-12-16T08:21:00Z,1,female,female,familiaris
ERR10505905,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515076,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021547,SAMEA7515076,SC,Wellcome Sanger Institute,2022-11-02T00:12:36Z,2022-11-02T00:12:36Z,public,Illumina NovaSeq 6000,DN606958S:G2,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515076,c98356f6-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0179a,c98356f6-ccc0-11ea-961b-fa163e2f1184,AAEX03,302,8107363348,1341543442,"cram,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2022-12-16T08:30:00Z,1,female,female,familiaris
ERR10505906,Kidney,Canis familiaris,WXS,PRJEB57227,SAMEA7515079,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021548,SAMEA7515079,SC,Wellcome Sanger Institute,2022-11-02T00:12:39Z,2022-11-02T00:12:39Z,public,Illumina NovaSeq 6000,DN606958S:H2,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Kidney,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515079,c9922e42-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0179b,c9922e42-ccc0-11ea-961b-fa163e2f1184,AAEX03,302,7067663720,1222249430,"cram,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2022-12-16T08:14:00Z,1,female,female,familiaris
ERR10505907,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515080,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021549,SAMEA7515080,SC,Wellcome Sanger Institute,2022-11-02T00:12:36Z,2022-11-02T00:12:36Z,public,Illumina NovaSeq 6000,DN606958S:C3,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515080,c9b7add4-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0181a,c9b7add4-ccc0-11ea-961b-fa163e2f1184,AAEX03,302,4069022670,1020591672,"cram,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",2022-12-16T08:53:00Z,1,female,female,familiaris
ERR10505908,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515083,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021550,SAMEA7515083,SC,Wellcome Sanger Institute,2022-11-02T00:12:39Z,2022-11-02T00:12:39Z,public,Illumina NovaSeq 6000,DN606958S:D3,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515083,c9c361ba-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0181b,c9c361ba-ccc0-11ea-961b-fa163e2f1184,AAEX03,302,7750375490,1439113277,"sra,cram,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",2022-12-16T08:17:00Z,1,female,female,familiaris
ERR10505909,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515171,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021551,SAMEA7515171,SC,Wellcome Sanger Institute,2022-11-02T00:12:36Z,2022-11-02T00:12:36Z,public,Illumina NovaSeq 6000,DN609288P:G3,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515171,d2132fc6-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0258a,d2132fc6-ccc0-11ea-961b-fa163e2f1184,AAEX03,302,9230104218,1478261023,"cram,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",2022-12-16T08:22:00Z,1,female,female,familiaris
ERR10505910,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515177,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021552,SAMEA7515177,SC,Wellcome Sanger Institute,2022-11-02T00:12:39Z,2022-11-02T00:12:39Z,public,Illumina NovaSeq 6000,DN609288P:B4,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515177,d26c8fbc-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0259b,d26c8fbc-ccc0-11ea-961b-fa163e2f1184,AAEX03,302,8883240004,1394159387,"run.zq,sra,cram","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2022-12-16T08:18:00Z,1,male,male,familiaris
ERR10505911,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515179,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021553,SAMEA7515179,SC,Wellcome Sanger Institute,2022-11-02T00:12:38Z,2022-11-02T00:12:38Z,public,Illumina NovaSeq 6000,DN609288P:E4,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515179,d2b99dc0-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0260b,d2b99dc0-ccc0-11ea-961b-fa163e2f1184,AAEX03,302,8484794794,1317098631,"run.zq,sra,cram","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",2022-12-16T08:15:00Z,1,female,female,familiaris
ERR10505912,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515182,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021554,SAMEA7515182,SC,Wellcome Sanger Institute,2022-11-02T00:12:36Z,2022-11-02T00:12:36Z,public,Illumina NovaSeq 6000,DN609288P:F4,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515182,d2d08300-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0261a,d2d08300-ccc0-11ea-961b-fa163e2f1184,AAEX03,302,11516603598,1938166280,"sra,run.zq,cram","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",2022-12-16T08:20:00Z,1,female,female,familiaris
ERR10505913,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515181,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021555,SAMEA7515181,SC,Wellcome Sanger Institute,2022-11-02T00:12:36Z,2022-11-02T00:12:36Z,public,Illumina NovaSeq 6000,DN609288P:G4,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515181,d2dcb788-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0261b,d2dcb788-ccc0-11ea-961b-fa163e2f1184,AAEX03,302,8365291884,1297127436,"run.zq,cram,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",2022-12-16T08:13:00Z,1,female,female,familiaris
ERR10505914,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515095,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021556,SAMEA7515095,SC,Wellcome Sanger Institute,2022-11-02T00:12:36Z,2022-11-02T00:12:36Z,public,Illumina NovaSeq 6000,DN606958S:A5,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515095,cafa98aa-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0186a,cafa98aa-ccc0-11ea-961b-fa163e2f1184,AAEX03,302,9137042314,1839359213,"cram,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",2022-12-16T08:22:00Z,1,male,male,familiaris
ERR10505915,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515183,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021557,SAMEA7515183,SC,Wellcome Sanger Institute,2022-11-02T00:12:36Z,2022-11-02T00:12:36Z,public,Illumina NovaSeq 6000,DN609288P:A5,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515183,d305996e-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0262b,d305996e-ccc0-11ea-961b-fa163e2f1184,AAEX03,302,8716879982,1493474371,"run.zq,sra,cram","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",2022-12-16T08:18:00Z,1,female,female,familiaris
ERR10505916,Pancreas,Canis familiaris,WXS,PRJEB57227,SAMEA7515096,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021558,SAMEA7515096,SC,Wellcome Sanger Institute,2022-11-02T00:12:39Z,2022-11-02T00:12:39Z,public,Illumina NovaSeq 6000,DN606958S:B5,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Pancreas,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515096,cb15d6f6-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0186b,cb15d6f6-ccc0-11ea-961b-fa163e2f1184,AAEX03,302,7463806482,1610885058,"cram,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2022-12-16T08:42:00Z,1,male,male,familiaris
ERR10505917,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515099,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021559,SAMEA7515099,SC,Wellcome Sanger Institute,2022-11-02T00:12:36Z,2022-11-02T00:12:36Z,public,Illumina NovaSeq 6000,DN606958S:C5,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515099,cb21941e-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0187a,cb21941e-ccc0-11ea-961b-fa163e2f1184,AAEX03,302,7765816750,1810303824,"sra,run.zq,cram","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",2022-12-16T08:15:00Z,1,male,male,familiaris
ERR10505918,Kidney,Canis familiaris,WXS,PRJEB57227,SAMEA7515101,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021560,SAMEA7515101,SC,Wellcome Sanger Institute,2022-11-02T00:12:38Z,2022-11-02T00:12:38Z,public,Illumina NovaSeq 6000,DN606958S:D5,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Kidney,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515101,cb36b420-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0187b,cb36b420-ccc0-11ea-961b-fa163e2f1184,AAEX03,302,7062743838,1666285516,"sra,cram,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2022-12-16T08:19:00Z,1,male,male,familiaris
ERR10505919,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515102,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021561,SAMEA7515102,SC,Wellcome Sanger Institute,2022-11-02T00:12:39Z,2022-11-02T00:12:39Z,public,Illumina NovaSeq 6000,DN606958S:F5,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515102,cb4e4aae-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0188a,cb4e4aae-ccc0-11ea-961b-fa163e2f1184,AAEX03,302,8351780102,1676098129,"run.zq,sra,cram","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2022-12-16T08:26:00Z,1,female,female,familiaris
ERR10505920,Adrenal gland,Canis familiaris,WXS,PRJEB57227,SAMEA7515100,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021562,SAMEA7515100,SC,Wellcome Sanger Institute,2022-11-02T00:12:38Z,2022-11-02T00:12:38Z,public,Illumina NovaSeq 6000,DN606958S:G5,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Adrenal gland,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515100,cb5b0848-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0188b,cb5b0848-ccc0-11ea-961b-fa163e2f1184,AAEX03,302,10753613584,2234979973,"cram,run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",2022-12-16T08:59:00Z,1,female,female,familiaris
ERR10505921,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515103,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021563,SAMEA7515103,SC,Wellcome Sanger Institute,2022-11-02T00:12:38Z,2022-11-02T00:12:38Z,public,Illumina NovaSeq 6000,DN606958S:H5,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515103,cb68499a-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0189a,cb68499a-ccc0-11ea-961b-fa163e2f1184,AAEX03,302,7534092754,1512887524,"sra,cram,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",2022-12-16T08:45:00Z,1,female,female,familiaris
ERR10505922,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515195,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021564,SAMEA7515195,SC,Wellcome Sanger Institute,2022-11-02T00:12:38Z,2022-11-02T00:12:38Z,public,Illumina NovaSeq 6000,DN609288P:A6,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515195,d3a8cf44-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0266a,d3a8cf44-ccc0-11ea-961b-fa163e2f1184,AAEX03,302,7540073562,1255689086,"run.zq,sra,cram","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",2022-12-16T08:27:00Z,1,female,female,familiaris
ERR10505923,Pancreas,Canis familiaris,WXS,PRJEB57227,SAMEA7515104,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021565,SAMEA7515104,SC,Wellcome Sanger Institute,2022-11-02T00:12:38Z,2022-11-02T00:12:38Z,public,Illumina NovaSeq 6000,DN606958S:A6,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Pancreas,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515104,cb7564f4-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0189b,cb7564f4-ccc0-11ea-961b-fa163e2f1184,AAEX03,302,9029364516,2051249267,"run.zq,cram,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2022-12-16T08:19:00Z,1,female,female,familiaris
ERR10505924,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515106,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021566,SAMEA7515106,SC,Wellcome Sanger Institute,2022-11-02T00:12:38Z,2022-11-02T00:12:38Z,public,Illumina NovaSeq 6000,DN606958S:E6,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515106,cbea90e4-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0191a,cbea90e4-ccc0-11ea-961b-fa163e2f1184,AAEX03,302,9325194354,1986629094,"cram,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2022-12-16T08:20:00Z,1,male,male,familiaris
ERR10505925,Liver,Canis familiaris,WXS,PRJEB57227,SAMEA7515109,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021567,SAMEA7515109,SC,Wellcome Sanger Institute,2022-11-02T00:12:39Z,2022-11-02T00:12:39Z,public,Illumina NovaSeq 6000,DN606958S:F6,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Liver,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515109,cc2abf98-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0191b,cc2abf98-ccc0-11ea-961b-fa163e2f1184,AAEX03,302,10117954622,2021257133,"sra,cram,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",2022-12-16T08:48:00Z,1,male,male,familiaris
ERR10505926,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515111,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021568,SAMEA7515111,SC,Wellcome Sanger Institute,2022-11-02T00:12:38Z,2022-11-02T00:12:38Z,public,Illumina NovaSeq 6000,DN606958S:H6,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515111,cc99db44-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0192a,cc99db44-ccc0-11ea-961b-fa163e2f1184,AAEX03,302,7654311404,1439033409,"run.zq,sra,cram","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2022-12-16T08:36:00Z,1,female,female,familiaris
