"Case_ID","Sample_ID","Tumor_Type","DiseaseAcronym2","Status","Symbol","Breed_info","Sample_status","Bioproject","Reason_to_exclude"
"DD0258","ERR10506007-ERR10506037-ERR10506067-ERR10506097","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0260","ERR10505807-ERR10505859-ERR10505911-ERR10505963","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0261","ERR10505809-ERR10505861-ERR10505913-ERR10505965","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0262","ERR10505811-ERR10505863-ERR10505915-ERR10505967","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Uniq mapping rate < 0.5"
"DD0265","ERR10506012-ERR10506042-ERR10506072-ERR10506102","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0266","ERR10506013-ERR10506043-ERR10506073-ERR10506103","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0270","ERR10506016-ERR10506046-ERR10506076-ERR10506106","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0272","ERR10506018-ERR10506048-ERR10506078-ERR10506108","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0268","ERR10506015-ERR10506045-ERR10506075-ERR10506105","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0273","ERR10505831-ERR10505883-ERR10505935-ERR10505987","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Uniq mapping rate < 0.5"
"DD0275","ERR10505834-ERR10505886-ERR10505938-ERR10505990","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0277","ERR10506022-ERR10506052-ERR10506082-ERR10506112","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0274","ERR10506020-ERR10506050-ERR10506080-ERR10506110","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0278","ERR10506024-ERR10506054-ERR10506084-ERR10506114","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0281","ERR10505838-ERR10505890-ERR10505942-ERR10505994","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0284","ERR10506026-ERR10506056-ERR10506086-ERR10506116","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0285","ERR10506028-ERR10506058-ERR10506088-ERR10506118","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0287","ERR10505841-ERR10505893-ERR10505945-ERR10505997","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","fail pipeline"
"DD0289","ERR10505844-ERR10505896-ERR10505948-ERR10506000","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0288","ERR10505842-ERR10505894-ERR10505946-ERR10505998","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Uniq mapping rate < 0.5"
"DD0292","ERR10505594-ERR10505608-ERR10505622-ERR10505636","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0294","ERR10505595-ERR10505609-ERR10505623-ERR10505637","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0320","ERR10505604-ERR10505618-ERR10505632-ERR10505646","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0328","ERR10505606-ERR10505620-ERR10505634-ERR10505648","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0299","ERR10505598-ERR10505612-ERR10505626-ERR10505640","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0305","ERR10505600-ERR10505614-ERR10505628-ERR10505642","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0306","ERR10505602-ERR10505616-ERR10505630-ERR10505644","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0336","ERR10506170-ERR10506200-ERR10506230","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0338","ERR10506172-ERR10506202-ERR10506232","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0339","ERR10506174-ERR10506204-ERR10506234","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0341","ERR10506176-ERR10506206-ERR10506236","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","fail pipeline"
"DD0342","ERR10506178-ERR10506208-ERR10506238","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0344","ERR10506182-ERR10506212-ERR10506242","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0343","ERR10506180-ERR10506210-ERR10506240","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0347","ERR10506183-ERR10506213-ERR10506243","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0349","ERR10506186-ERR10506216-ERR10506246","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0355","ERR10506190-ERR10506220-ERR10506250","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0353","ERR10506188-ERR10506218-ERR10506248","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0356","ERR10506192-ERR10506222-ERR10506252","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0357","ERR10506194-ERR10506224-ERR10506254","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0358","ERR10506196-ERR10506226-ERR10506256","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0369","ERR10506197-ERR10506227-ERR10506257","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0372","ERR10505650-ERR10505686-ERR10505722-ERR10505758","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0373","ERR10505654-ERR10505690-ERR10505726-ERR10505762","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0374","ERR10506122-ERR10506134-ERR10506146-ERR10506158","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0375","ERR10505657-ERR10505693-ERR10505729-ERR10505765","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0213","ERR10506125-ERR10506137-ERR10506149-ERR10506161","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0225","ERR10506129-ERR10506141-ERR10506153-ERR10506165","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0224","ERR10505681-ERR10505717-ERR10505753-ERR10505789","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0235","ERR10506131-ERR10506143-ERR10506155-ERR10506167","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0236","ERR10506132-ERR10506144-ERR10506156-ERR10506168","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0237","ERR10505651-ERR10505687-ERR10505723-ERR10505759","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0238","ERR10505655-ERR10505691-ERR10505727-ERR10505763","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0240","ERR10505658-ERR10505694-ERR10505730-ERR10505766","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0242","ERR10505660-ERR10505696-ERR10505732-ERR10505768","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0390","ERR10505672-ERR10505708-ERR10505744-ERR10505780","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0392","ERR10505674-ERR10505710-ERR10505746-ERR10505782","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0393","ERR10505676-ERR10505712-ERR10505748-ERR10505784","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0395","ERR10505678-ERR10505714-ERR10505750-ERR10505786","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0396","ERR10505680-ERR10505716-ERR10505752-ERR10505788","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0398","ERR10505683-ERR10505719-ERR10505755-ERR10505791","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0245","ERR10505664-ERR10505700-ERR10505736-ERR10505772","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0244","ERR10505662-ERR10505698-ERR10505734-ERR10505770","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0247","ERR10505668-ERR10505704-ERR10505740-ERR10505776","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0246","ERR10505666-ERR10505702-ERR10505738-ERR10505774","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"DD0248","ERR10505670-ERR10505706-ERR10505742-ERR10505778","BT","UC","Normal","UC SI","No breed provided",NA,"PRJEB57227","Pass QC"
"1","ERR9923005","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"11","ERR9923006","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"12","ERR9923007","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"13","ERR9923008","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"15","ERR9923009","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"16","ERR9923010","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"17","ERR9923011","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"19","ERR9923012","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"2","ERR9923013","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"20","ERR9923014","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"21","ERR9923015","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"22","ERR9923016","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"23","ERR9923017","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"24","ERR9923018","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"25","ERR9923019","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"26","ERR9923020","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"27","ERR9923021","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"28","ERR9923022","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"29","ERR9923023","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"3","ERR9923024","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"30","ERR9923025","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"31","ERR9923026","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"32","ERR9923027","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"33","ERR9923028","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"34","ERR9923029","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"35","ERR9923030","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"36","ERR9923031","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"37","ERR9923032","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"38","ERR9923033","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"39","ERR9923034","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"4","ERR9923035","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"40","ERR9923036","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"41","ERR9923037","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"42","ERR9923038","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"43","ERR9923039","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"44","ERR9923040","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"45","ERR9923041","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"46","ERR9923042","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"47","ERR9923043","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"5","ERR9923044","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"50","ERR9923045","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"51","ERR9923046","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"54","ERR9923048","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"55","ERR9923049","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"56","ERR9923050","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"59","ERR9923051","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"6","ERR9923052","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"7","ERR9923053","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"75","ERR9923054","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"78","ERR9923055","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"79","ERR9923056","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"8","ERR9923057","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"9","ERR9923058","MT","MT","Normal","MT UU","No breed provided",NA,"PRJEB53653","Unique CDS mapping rate < 0.3"
"HS1","DRR345016","HS","HS","Normal","HS UTok","No breed provided",NA,"PRJDB10211","Pass QC"
"HS2","DRR345018","HS","HS","Normal","HS UTok","No breed provided",NA,"PRJDB10211","Pass QC"
"HS3","DRR345020","HS","HS","Normal","HS UTok","No breed provided",NA,"PRJDB10211","Pass QC"
"HS4","DRR345022","HS","HS","Normal","HS UTok","No breed provided",NA,"PRJDB10211","Pass QC"
"HS5","DRR345024","HS","HS","Normal","HS UTok","No breed provided",NA,"PRJDB10211","Pass QC"
"B00E00E-F","SRR17139344","OM","OM","Normal","OM URen","Poodle",NA,"PRJNA786469","Pass QC"
"B00E00G-H","SRR17139287","OM","OM","Normal","OM URen","Poodle",NA,"PRJNA786469","Pass QC"
"B00E00I-J","SRR17139265","OM","OM","Normal","OM URen","Poodle",NA,"PRJNA786469","Pass QC"
"B00E00K-L","SRR17139243","OM","OM","Normal","OM URen","Poodle",NA,"PRJNA786469","Pass QC"
"B00E00M-N","SRR17139221","OM","OM","Normal","OM URen","Poodle",NA,"PRJNA786469","Pass QC"
"B00E00O-P","SRR17139342","OM","OM","Normal","OM URen","Poodle",NA,"PRJNA786469","Pass QC"
"B00E00Q-R","SRR17139320","OM","OM","Normal","OM URen","Poodle",NA,"PRJNA786469","Pass QC"
"B00E00S-T","SRR17139298","OM","OM","Normal","OM URen","Poodle",NA,"PRJNA786469","Pass QC"
"B00E00U-V","SRR17139291","OM","OM","Normal","OM URen","Poodle",NA,"PRJNA786469","Pass QC"
"B00E00W-X","SRR17139289","OM","OM","Normal","OM URen","Poodle",NA,"PRJNA786469","Pass QC"
"B00E00Y-Z","SRR17139286","OM","OM","Normal","OM URen","Poodle",NA,"PRJNA786469","Pass QC"
"B00E010-1","SRR17139284","OM","OM","Normal","OM URen","Poodle",NA,"PRJNA786469","Pass QC"
"B00E012-3","SRR17139281","OM","OM","Normal","OM URen","Poodle",NA,"PRJNA786469","Pass QC"
"B00E014-5","SRR17139279","OM","OM","Normal","OM URen","Poodle",NA,"PRJNA786469","Pass QC"
"B00E016-7","SRR17139277","OM","OM","Normal","OM URen","Poodle",NA,"PRJNA786469","Pass QC"
"B00E018-9","SRR17139274","OM","OM","Normal","OM URen","Poodle",NA,"PRJNA786469","Pass QC"
"B00E01A-B","SRR17139272","OM","OM","Normal","OM URen","Poodle",NA,"PRJNA786469","Pass QC"
"B00E01C-D","SRR17139270","OM","OM","Normal","OM URen","Poodle",NA,"PRJNA786469","Pass QC"
"B00E01G-H","SRR17139267","OM","OM","Normal","OM URen","Poodle",NA,"PRJNA786469","Pass QC"
"B00E01I-J","SRR17139264","OM","OM","Normal","OM URen","Poodle",NA,"PRJNA786469","Pass QC"
"B00E01K-L","SRR17139262","OM","OM","Normal","OM URen","Poodle",NA,"PRJNA786469","Pass QC"
"B00E01M-N","SRR17139260","OM","OM","Normal","OM URen","Poodle",NA,"PRJNA786469","Pass QC"
"B00E01O-P","SRR17139258","OM","OM","Normal","OM URen","Poodle",NA,"PRJNA786469","Pass QC"
"B00E01Q-R","SRR17139256","OM","OM","Normal","OM URen","Golden Retriever",NA,"PRJNA786469","Pass QC"
"B00E01U-V","SRR17139253","OM","OM","Normal","OM URen","Golden Retriever",NA,"PRJNA786469","Pass QC"
"B00E01W-X","SRR17139251","OM","OM","Normal","OM URen","Golden Retriever",NA,"PRJNA786469","Pass QC"
"B00E01Y-Z","SRR17139249","OM","OM","Normal","OM URen","Labrador Retriever",NA,"PRJNA786469","Pass QC"
"B00E020-1","SRR17139247","OM","OM","Normal","OM URen","Golden Retriever",NA,"PRJNA786469","Pass QC"
"B00E022-3","SRR17139245","OM","OM","Normal","OM URen","Golden Retriever",NA,"PRJNA786469","Pass QC"
"B00E024-5","SRR17139242","OM","OM","Normal","OM URen","Golden Retriever",NA,"PRJNA786469","Pass QC"
"B00E026-7","SRR17139240","OM","OM","Normal","OM URen","Golden Retriever",NA,"PRJNA786469","Pass QC"
"B00E02A-B","SRR17139238","OM","OM","Normal","OM URen","Golden Retriever",NA,"PRJNA786469","Pass QC"
"B00E02G-H","SRR17139235","OM","OM","Normal","OM URen","Labrador Retriever",NA,"PRJNA786469","Pass QC"
"B00E02I-J","SRR17139233","OM","OM","Normal","OM URen","Labrador Retriever",NA,"PRJNA786469","Pass QC"
"B00E02K-L","SRR17139230","OM","OM","Normal","OM URen","Labrador Retriever",NA,"PRJNA786469","Pass QC"
"B00E02M-N","SRR17139228","OM","OM","Normal","OM URen","Labrador Retriever",NA,"PRJNA786469","Pass QC"
"B00E02O-P","SRR17139226","OM","OM","Normal","OM URen","Labrador Retriever",NA,"PRJNA786469","Pass QC"
"B00E02Q-R","SRR17139224","OM","OM","Normal","OM URen","Labrador Retriever",NA,"PRJNA786469","Pass QC"
"B00E02S-T","SRR17139222","OM","OM","Normal","OM URen","Labrador Retriever",NA,"PRJNA786469","Pass QC"
"B00E02U-V","SRR17139219","OM","OM","Normal","OM URen","Labrador Retriever",NA,"PRJNA786469","Pass QC"
"B00E02W-X","SRR17139217","OM","OM","Normal","OM URen","Labrador Retriever",NA,"PRJNA786469","Pass QC"
"B00E02Y-Z","SRR17139215","OM","OM","Normal","OM URen","Labrador Retriever",NA,"PRJNA786469","Pass QC"
"B00E030-1","SRR17139213","OM","OM","Normal","OM URen","Labrador Retriever",NA,"PRJNA786469","Pass QC"
"B00E032-3","SRR17139211","OM","OM","Normal","OM URen","Labrador Retriever",NA,"PRJNA786469","Pass QC"
"CCB010032_URen","SRR17139207","OM","OM","Normal","OM URen","Golden Retriever",NA,"PRJNA786469","Pass QC"
"CCB010284_URen","SRR17139205","OM","OM","Normal","OM URen","Golden Retriever",NA,"PRJNA786469","Pass QC"
"CCB030002_URen","SRR17139203","OM","OM","Normal","OM URen","Poodle",NA,"PRJNA786469","Pass QC"
"CCB030038_URen","SRR17139201","OM","OM","Normal","OM URen","Labrador Retriever",NA,"PRJNA786469","Pass QC"
"CCB030039_URen","SRR17139341","OM","OM","Normal","OM URen","Labrador Retriever",NA,"PRJNA786469","Pass QC"
"CCB030044_URen","SRR17139339","OM","OM","Normal","OM URen","Golden Retriever",NA,"PRJNA786469","Pass QC"
"CCB030075_URen","SRR17139337","OM","OM","Normal","OM URen","Golden Retriever",NA,"PRJNA786469","Pass QC"
"CCB030097_URen","SRR17139335","OM","OM","Normal","OM URen","Labrador Retriever",NA,"PRJNA786469","Pass QC"
"CCB030120_URen","SRR17139333","OM","OM","Normal","OM URen","Golden Retriever",NA,"PRJNA786469","Pass QC"
"CCB030165_URen","SRR17139330","OM","OM","Normal","OM URen","Golden Retriever",NA,"PRJNA786469","Pass QC"
"CCB030183_URen","SRR17139328","OM","OM","Normal","OM URen","Labrador Retriever",NA,"PRJNA786469","Pass QC"
"CCB030201_URen","SRR17139326","OM","OM","Normal","OM URen","Golden Retriever",NA,"PRJNA786469","Pass QC"
"CCB030227_URen","SRR17139324","OM","OM","Normal","OM URen","Golden Retriever",NA,"PRJNA786469","Pass QC"
"CCB030232_URen","SRR17139322","OM","OM","Normal","OM URen","Golden Retriever",NA,"PRJNA786469","Pass QC"
"CCB030269_URen","SRR17139319","OM","OM","Normal","OM URen","Labrador Retriever",NA,"PRJNA786469","Pass QC"
"CCB030273_URen","SRR17139317","OM","OM","Normal","OM URen","Golden Retriever",NA,"PRJNA786469","Pass QC"
